t,gt_x,gt_y,gt_yaw,imu_gz,odo_v,odo_w,naive_x,naive_y,naive_yaw,ekf_x,ekf_y,ekf_yaw,ekf_bg,ekf_v
2.7499999999999982,2.7964893595872033,0.08701156574274709,0.039847871788985856,0.00478756594979286,1.0575588315725397,0.005697604934942736,2.927004847731779,0.08029159065333691,0.024288784392573426,2.68713771008048,0.09675402885075979,0.042486617967538914,-0.009284622125937482,1.0682456897450963
2.799999999999998,2.8468501956035426,0.08904278286799663,0.04031141889034462,0.004042644188417309,1.4312647392978384,0.014717471776316503,2.99854662377587,0.08204406471890274,0.024490916601994428,2.741530332070622,0.09916435170090472,0.04321943612687377,-0.009352878391627214,1.1319136701750216
2.849999999999998,2.89718609288969,0.0910940284030771,0.04072861128156724,0.001101068793047692,1.02980874861621,0.015089261333491977,3.050021550371613,0.08330782054146424,0.024545970041646825,2.7950271198157566,0.10171545197289039,0.04396366046375759,-0.009580315878217883,1.0385312031973661
2.8999999999999977,2.9474985750651927,0.09316324239367377,0.041104084433667865,-0.0006980891404992583,1.2691700021736878,0.011672693376189402,3.1134609887444085,0.08486310025525808,0.024511065584621683,2.847376022734403,0.10416763443899558,0.04454110195142285,-0.00971715357383144,1.0788688241158058
2.9499999999999975,2.9977890725317895,0.09524857565463986,0.04144201027055816,-0.0047837201346953755,1.5489397279028791,0.01184193554633515,3.190885163314942,0.08674269961713357,0.024271879577887123,2.9049995516288813,0.10706356877118811,0.045117796197162933,-0.010055750504114678,1.2023760430991075
2.9999999999999973,3.0480589280669252,0.0973483681983064,0.04174614352375938,-0.0033705320691063516,1.0468081066463972,0.007646925834930626,3.2432103652381867,0.0880041567282726,0.02410335297443167,2.958183103636464,0.10952882183413613,0.04549798907124705,-0.010102862786893419,1.0576667127756987
3.049999999999997,3.0983094021163047,0.09946112988185417,0.04201986345164066,-0.010912043950838104,1.218060116786946,0.007918169023010468,3.304096472260929,0.08943876185957456,0.02355775077688982,3.01296693042246,0.11242292700292343,0.04587427499004743,-0.01053021449523164,1.196310810741131
3.099999999999997,3.1485416777933777,0.10158552304316007,0.04226621138673359,-0.010424135176864503,1.0650273207592176,0.013257695526603377,3.3573337091434388,0.09066538079977272,0.023036544018046445,3.0716986118472343,0.11573194393909844,0.04650747363792295,-0.011173956608814192,1.082989597361489
3.149999999999997,3.198756865595485,0.10372034691887241,0.0424879245283174,0.008479532683137147,1.0833156909628614,0.008269322165538646,3.4114845880588986,0.09193602174003415,0.023460520652203165,3.1258109281971533,0.11777145153294297,0.04694673239517822,-0.01061692478344543,1.0832710672103032
3.1999999999999966,3.2489560078476454,0.10586452366018453,0.04268746635574283,-0.010779580353632232,1.2268575220361058,0.010884237992401836,3.4728113501825297,0.09334197190735284,0.022921541634521425,3.180876984168886,0.12087649487522943,0.047465826737230835,-0.011157280218171655,1.2072086039196082
3.2499999999999964,3.299140082885738,0.10801708578115586,0.042867054000425675,-0.019982597261199407,1.1223211159663558,0.01635593939298825,3.5289139220532704,0.09457207265457114,0.02192241177146137,3.2405410751952166,0.12487717875594878,0.04822617461729779,-0.01238865603712367,1.1339374442587846
3.2999999999999963,3.349310008991281,0.11017716489173209,0.0430286828806401,-0.002943577013264944,1.180046634858058,0.01267198923134101,3.587902266053401,0.09585676064075269,0.021775232920798082,3.2974794509065695,0.12780583066888798,0.048852388396647135,-0.012546412070484939,1.1737368769797027
3.349999999999996,3.3994666480901583,0.11234398158306909,0.04317414887283322,-0.0072344172833847045,1.0126197631488028,0.008015516626100394,3.6385216465257524,0.09694086506106646,0.021413512056629003,3.3549889792656393,0.13076265938870543,0.04924695747583112,-0.012678549456109307,1.034667644821427
3.399999999999996,3.4496108092276017,0.11451683634657354,0.043305068265806934,-0.011031913534685366,1.1441467409420083,0.010943554413295456,3.6957165351484584,0.09813423317560739,0.02086191637989465,3.407388659693561,0.13379565374953772,0.049772728960426726,-0.01313284806597199,1.1291652029818215
3.4499999999999957,3.4997432518315477,0.11669510142041431,0.043422895719483545,-0.012299628221229719,1.1911904274354574,0.007886325866992807,3.7552638490705426,0.09934004854265736,0.02024693496883323,3.4641861824888642,0.13696728448124548,0.05015076026398534,-0.013477434554441382,1.1827026586506495
3.4999999999999956,3.549864688776171,0.11887821346829403,0.04352894042779232,-0.003897052198389343,0.5125193661202447,0.005921370697727664,3.7808846656275437,0.09985386813476309,0.020052082358913648,3.5223314755790747,0.13973620267387582,0.05045529948489161,-0.013298701400840244,1.066273908731749
3.5499999999999954,3.5999757892570177,0.12106566700514058,0.0436243806652703,-0.006126249147702519,1.0730415952419332,0.01098300555413102,3.8345262863791456,0.10091320091518434,0.019745769901528654,3.57574333826879,0.1426377453142363,0.0509956060376047,-0.013484807299409499,1.0724609892421972
3.599999999999995,3.6500771814887107,0.12325700849320906,0.04371027687900053,-0.005310144920808266,0.8056214174781812,0.006979168938137583,3.8747997145516084,0.10169783712794747,0.01948026265548819,3.6287732445968577,0.14530807440246696,0.05134734569657056,-0.01342642829902967,1.0257942339945798
3.649999999999995,3.700169455235741,0.1254518310399887,0.04378758347135747,-0.007282511864909814,1.2288918705455039,-0.0014420959515291636,3.9362330816733535,0.10287234886350835,0.0191161370622428,3.6816130412825454,0.14767105981730727,0.05129292935821644,-0.013056032268406247,1.079155535007365
